electrode1,electrode2,electrode3,electrode4,electrode5,electrode6,electrode7,electrode8,electrode9,electrode10,electrode11,electrode12,electrode13,electrode14,electrode15,electrode16,electrode17,electrode18,electrode19,electrode20,electrode21
-0.52405,-22.414,-2.0522,3.1942,-52.972,-4.9526,2.4107,-5.3483,-6.4186,-4.6023,3.5121,1.1733,-4.6126,-3.9205,0.67474,3.5754,-3.0991,-0.69397,-14.047,-0.398,-0.11652
0.38562,-23.058,0.30506,3.9149,-50.878,-4.2917,5.1805,-1.6253,-3.2694,-3.3309,6.0744,2.5787,-4.0279,-1.5167,0.39199,5.7524,-1.4034,-1.8799,-14.034,-0.17976,-1.6785
1.0721,-23.79,3.5944,4.4022,-47.963,-4.0176,7.8957,1.4935,0.040742,-1.381,8.7547,3.6005,-1.748,1.4841,1.2252,8.5554,0.35601,-1.2951,-13.389,0.28636,-3.1842
2.0322,-24.361,7.1082,4.8243,-45.119,-4.0792,10.223,3.8947,2.4801,0.50167,10.578,3.6249,0.82922,3.6094,2.4715,10.287,0.90878,0.26575,-13.331,-0.14755,-4.4669
3.4147,-24.7,9.9862,5.2355,-43.014,-4.3838,12.04,6.0071,3.3741,1.8006,10.525,2.3039,2.3532,3.7384,3.3985,9.6103,-0.27716,1.5415,-14.758,-2.2231,-5.6497
5.0466,-24.926,11.66,5.5914,-41.733,-4.6344,13.369,8.2275,2.8291,2.4571,8.4976,0.17877,2.4039,2.1611,3.7784,6.6122,-2.5358,1.7975,-17.295,-5.4222,-6.6872
6.8112,-25.109,12.277,5.8539,-40.858,-4.3127,14.356,10.583,1.5988,2.7584,5.6798,-1.3445,1.5804,0.53184,4.0222,2.9364,-4.3883,1.3892,-19.367,-8.1456,-7.0672
8.8266,-25.137,12.587,6.0262,-39.899,-2.9799,15.174,12.743,0.49486,2.9332,3.8656,-0.83324,0.81516,0.57542,4.8065,0.78569,-4.5311,1.398,-19.394,-8.8513,-6.1114
11.188,-24.874,13.262,6.0658,-38.731,-0.70941,15.863,14.26,-0.13287,2.8275,4.299,2.1353,0.62777,2.6607,6.5002,1.5542,-2.6287,2.7258,-17.056,-7.1526,-3.6184
13.608,-24.411,14.258,5.8306,-37.661,1.7702,16.289,14.871,-0.40367,2.018,7.0113,6.6066,0.94715,5.5643,8.8439,5.1453,0.6703,5.452,-13.502,-3.9101,-0.19052
15.428,-24.034,14.852,5.2381,-37.096,3.4682,16.268,14.704,-0.4851,0.2992,11.061,10.839,1.4515,7.6043,11.106,10.352,4.3249,8.8644,-10.361,-0.34806,3.0849
16.092,-23.871,14.341,4.5356,-37.143,3.7993,15.727,14.227,-0.27166,-1.9438,15.222,13.305,1.9085,8,12.57,15.718,7.4782,11.944,-8.55,2.8428,5.3069
15.648,-23.659,12.805,4.3173,-37.465,2.9358,14.733,13.975,0.44261,-3.9037,18.432,13.304,2.1832,7.1912,12.983,20.048,9.6306,13.86,-7.9443,5.5592,6.2228
14.816,-22.956,11.255,5.1195,-37.486,1.5368,13.406,14.284,1.5033,-4.9566,19.821,10.942,2.084,5.9971,12.681,22.349,10.52,14.252,-8.0264,7.631,6.1723
14.582,-21.632,10.989,6.9304,-36.764,0.18892,11.903,15.237,2.256,-5.128,18.736,6.8353,1.4106,4.64,12.323,21.733,10.019,13.304,-8.6963,8.3814,5.6544
15.627,-20.072,12.633,9.1372,-35.268,-0.84016,10.492,16.778,2.0237,-4.9595,15.102,1.9796,0.25575,2.6528,12.449,17.792,8.172,11.647,-10.385,7.0492,4.92
17.975,-18.872,15.556,10.994,-33.431,-1.3713,9.588,18.782,0.77055,-4.9226,9.8826,-2.2824,-0.81072,-0.33641,13.162,11.217,5.2886,10.067,-13.413,3.7084,3.9114
20.976,-18.357,18.145,12.118,-31.986,-1.0738,9.5674,21.031,-0.77677,-4.9753,5.0091,-4.5556,-1.0436,-3.845,14.147,3.9406,1.9415,9.1037,-17.313,-0.31775,2.539
23.575,-18.415,18.781,12.511,-31.643,0.27699,10.422,23.191,-1.7483,-4.6801,2.455,-4.0677,-0.19551,-6.6189,14.958,-1.6581,-1.2,8.7369,-20.857,-3.1291,0.97589
24.743,-18.744,16.83,12.158,-32.741,2.203,11.49,24.852,-1.8952,-3.7327,2.9555,-1.3129,1.0302,-7.5008,15.32,-4.07,-3.6499,8.386,-22.844,-3.5326,-0.35178
23.908,-19.169,12.921,10.791,-35.118,3.3692,11.548,25.583,-1.734,-2.3751,5.3882,1.9876,1.2688,-6.2749,15.178,-3.4812,-5.3433,7.258,-22.928,-1.8219,-1.0853
21.223,-19.664,8.3733,8.1931,-38.298,2.3765,9.3984,25.03,-1.9433,-1.3084,7.484,3.868,-0.56253,-3.7549,14.524,-1.4008,-6.614,4.8687,-21.705,0.64263,-1.2245
17.488,-20.136,4.3458,4.7639,-41.78,-1.0257,4.7352,23.175,-2.646,-1.1629,7.4616,3.4857,-4.3468,-1.1272,13.319,0.63114,-7.8082,1.4764,-20.011,2.658,-1.0438
13.76,-20.327,1.4465,1.6572,-45.084,-5.4843,-1.2449,20.734,-3.2963,-1.9483,5.316,1.8115,-8.5772,0.78588,11.72,2.1769,-8.7402,-1.8097,-18.176,4.0955,-0.66975
10.941,-19.955,-0.029432,0.19825,-47.514,-8.8854,-6.0551,19.247,-3.2321,-2.9358,2.7328,0.98602,-11.072,1.7566,10.382,3.9467,-8.4833,-3.4009,-15.99,5.7279,0.22752
9.6448,-18.853,0.29754,1.0559,-48.086,-9.7354,-7.048,20.478,-2.2884,-3.1171,1.7833,2.7845,-10.166,1.9022,10.307,6.8203,-5.8659,-2.0318,-13.33,8.2079,2.201
10.263,-16.95,2.8887,3.8884,-45.972,-7.8633,-2.8577,25.322,-0.88017,-1.9295,3.5435,7.386,-5.6747,1.3935,12.111,10.788,-0.46698,2.3875,-10.714,11.156,5.3461
12.87,-14.282,7.8132,7.66,-41.246,-4.0914,5.7513,33.037,0.40734,0.30644,7.6386,13.319,0.91394,0.39525,15.306,14.738,6.662,8.4717,-9.1632,13.148,8.8037
16.834,-11.216,14.238,11.223,-35.23,0.45351,16.155,41.457,1.2289,2.5963,12.768,18.451,7.1517,-0.85484,18.354,17.202,13.264,13.961,-9.4831,12.64,11.044
20.662,-8.6059,20.399,13.727,-29.981,4.7182,25.081,48.068,1.5563,3.9752,17.536,21.206,10.869,-1.9966,19.605,17.417,17.091,16.919,-11.58,9.1686,10.863
22.626,-7.413,24.231,14.786,-27.181,7.8049,30.072,51.185,1.5326,4.1521,20.964,21.247,11.225,-2.5569,18.38,15.828,17.226,16.733,-14.323,3.9733,8.3384
21.879,-7.9799,24.333,14.479,-27.266,9.0855,30.428,50.514,1.3387,3.5912,22.535,19.339,8.9514,-2.0535,15.378,13.664,14.519,14.244,-16.108,-0.53859,4.9018
19.01,-9.738,20.661,13.217,-29.43,8.3678,27.176,46.936,1.1166,3.0007,21.985,16.59,5.664,-0.28543,12.141,11.93,10.856,11.003,-15.845,-2.2248,2.4109
15.429,-11.753,14.5,11.487,-32.395,5.9183,22.168,41.848,0.90122,2.7064,19.184,13.635,2.77,2.3088,10.09,10.72,7.8844,8.3037,-13.723,-0.53221,1.9383
12.224,-13.488,7.7835,9.6467,-35.262,2.3358,17.012,36.559,0.63905,2.4608,14.298,10.413,0.76211,4.6537,9.8303,9.4613,6.2213,6.7141,-11.055,3.345,3.2557
9.6406,-14.918,2.2911,7.9373,-37.732,-1.5599,12.618,32.063,0.36913,1.8137,8.1209,6.7262,-0.6302,5.6682,11.148,7.8287,5.6681,6.2969,-9.1704,7.5541,5.3573
7.5108,-16.014,-0.84069,6.582,-39.705,-4.8418,9.498,29.134,0.40259,0.64865,2.1779,2.9728,-1.7074,5.1038,13.493,6.3583,6.0063,7.0646,-8.2908,10.883,7.4292
5.8521,-16.436,-1.2256,5.7671,-40.811,-6.7742,8.1742,28.393,1.2216,-0.60019,-1.7532,0.22792,-2.2659,3.7683,16.403,6.0708,7.4494,9.0649,-7.5157,13.146,9.3348
4.8757,-15.907,0.82526,5.4925,-40.464,-7.2351,9.0103,30.068,3.0916,-1.1873,-2.5365,-0.52279,-1.8001,2.8273,19.526,7.487,10.301,12.034,-5.9784,14.575,11.283
4.5599,-14.737,4.3996,5.5213,-38.421,-6.8644,11.609,33.591,5.7411,-0.51485,-0.34278,0.74955,-0.1908,2.8347,22.408,10.062,14.295,15.139,-3.9607,15.128,13.206
4.5166,-13.719,8.1938,5.5364,-35.279,-6.6589,14.576,37.557,8.4372,1.5005,3.4568,3.0069,1.8871,3.4295,24.458,12.603,18.416,17.267,-2.7619,14.503,14.584
4.4086,-13.414,10.904,5.3215,-32.318,-7.2826,16.142,40.311,10.396,4.3391,7.0823,4.8838,3.3166,3.8998,25.217,14.196,21.41,17.651,-3.4626,12.698,14.856
4.389,-13.608,11.688,4.7701,-30.731,-8.6722,15.226,40.877,11.188,7.1092,9.2025,5.5792,3.3581,3.9157,24.636,14.677,22.424,16.269,-5.8937,10.34,13.904
4.96,-13.549,10.461,3.8033,-30.814,-10.218,12.03,39.527,10.88,8.9815,9.3033,5.1815,2.194,3.6723,23.078,14.295,21.229,13.714,-8.8104,8.3449,12.107
6.3414,-12.672,7.8648,2.4174,-31.772,-11.254,7.7549,37.546,9.9469,9.5598,7.5373,4.3276,0.72659,3.4356,21.088,13.099,18.064,10.754,-10.979,7.2298,9.9967
8.047,-11.086,4.9179,0.87338,-32.319,-11.4,3.8128,36.362,9.0589,8.9505,4.4542,3.6505,-0.16704,3.1219,19.143,10.822,13.483,7.9301,-12.082,6.7441,7.9062
9.1915,-9.3989,2.5599,-0.23626,-31.603,-10.55,1.2197,36.661,8.8366,7.5514,0.92326,3.4859,-0.27123,2.3795,17.491,7.329,8.2939,5.3679,-12.745,6.1104,5.8959
9.3006,-8.1659,1.3303,-0.25118,-29.792,-8.6797,0.44868,38.088,9.581,5.8212,-1.8768,3.9173,-0.042227,1.0129,16.106,3.0704,3.4296,2.8342,-13.872,4.6313,3.9168
8.8535,-7.4883,1.3085,1.0971,-27.884,-5.7797,1.552,39.664,11.089,4.2151,-2.7592,4.9178,-0.068405,-0.75185,14.757,-1.0283,-0.33507,0.039817,-15.945,2.1815,2.0038
8.9963,-7.0521,2.2402,3.4067,-26.958,-1.9988,4.2298,40.579,12.694,3.1987,-1.1744,6.3704,-0.53971,-2.4098,13.2,-4.091,-2.6118,-2.9697,-18.707,-0.69792,0.34611
10.616,-6.4549,3.6822,5.7719,-27.422,2.1544,7.8088,40.712,13.584,3.1445,2.2949,8.0017,-1.1958,-3.5287,11.391,-5.684,-3.4013,-5.6536,-21.299,-3.0689,-0.77415
13.548,-5.487,5.0905,7.3076,-28.785,5.846,11.359,40.508,13.214,4.1047,6.1739,9.4244,-1.6743,-3.9656,9.5872,-5.7551,-2.9507,-7.2107,-22.671,-4.0356,-1.0958
16.611,-4.1697,5.92,7.6699,-30.023,8.2827,14.081,40.415,11.586,5.6898,9.0676,10.378,-1.7995,-3.8299,8.2521,-4.3517,-1.6565,-7.0271,-22.097,-3.1793,-0.48688
18.47,-2.6327,5.7916,7.2108,-30.232,9.1653,15.725,40.497,9.2117,7.2428,10.624,11.001,-1.5458,-3.3326,7.8057,-1.5714,-0.056118,-5.0145,-19.616,-0.85207,0.9412
18.63,-1.0598,4.6421,6.6664,-29.166,8.8354,16.618,40.555,6.8489,8.2155,11.648,11.834,-0.86354,-2.7019,8.3343,2.1393,1.2089,-1.6972,-16.182,1.8265,2.7305
17.69,0.22188,2.7201,6.5996,-27.371,7.9621,17.205,40.477,5.178,8.4347,13.219,13.397,0.306,-2.1997,9.4471,5.7015,1.5616,1.9153,-13.341,3.3879,4.1147
16.659,0.7127,0.43438,6.9903,-25.837,7.0339,17.519,40.362,4.5789,8.0436,15.555,15.591,1.8042,-2.1495,10.427,7.5973,0.73482,4.6426,-12.508,2.7264,4.3185
15.988,0.011901,-1.8046,7.2583,-25.376,6.0847,17.104,40.303,5.026,7.2342,17.584,17.429,3.1004,-2.8679,10.629,6.5912,-1.0858,5.5913,-14.217,-0.31346,2.9901
15.245,-1.7398,-3.6677,6.6892,-26.124,4.8228,15.438,40.194,6.0996,6.0946,17.655,17.433,3.4385,-4.4768,9.8744,2.508,-3.3633,4.5484,-17.862,-4.8923,0.43344
13.691,-3.7405,-4.9706,4.9391,-27.582,2.9497,12.42,39.779,7.1453,4.7317,14.829,14.55,2.2242,-6.6908,8.5574,-3.532,-5.5086,2.011,-22.081,-9.6933,-2.5621
11.093,-5.0367,-5.7561,2.2592,-29.085,0.36458,8.4928,38.873,7.551,3.4774,9.7263,8.9703,-0.60755,-8.7896,7.4038,-9.6379,-7.1596,-1.1887,-25.482,-13.591,-5.1386
7.9393,-5.2939,-6.2996,-0.67681,-30.248,-2.793,4.4241,37.51,6.9845,2.8488,4.2613,2.2345,-4.4723,-9.9307,7.0335,-14.099,-8.2554,-4.3447,-27.217,-16.04,-6.7232
4.9181,-5.0628,-6.9435,-3.1512,-31.019,-6.1167,1.006,35.961,5.4419,3.206,0.44707,-3.5014,-8.3438,-9.6888,7.6,-16.142,-8.9272,-7.0733,-27.179,-17.087,-7.1805
2.3337,-5.212,-7.8435,-4.6952,-31.446,-8.9052,-1.1725,34.657,3.1502,4.4082,-0.79122,-6.6159,-11.211,-8.4039,8.7151,-16.061,-9.3594,-9.2352,-25.886,-17.162,-6.8151
0.084163,-6.0631,-8.8318,-5.156,-31.519,-10.343,-1.8884,34.031,0.50611,5.8166,0.055354,-6.8392,-12.551,-6.9587,9.7076,-14.737,-9.6971,-10.833,-24.184,-16.782,-6.2433
-1.8745,-7.0871,-9.4979,-4.6076,-31.231,-9.9758,-1.3519,34.333,-1.9009,6.6727,1.7188,-5.2302,-12.532,-6.0906,10.056,-13.017,-9.9481,-11.993,-22.827,-16.257,-6.0743
-3.2014,-7.4178,-9.4029,-3.2583,-30.643,-8.1449,-0.067209,35.532,-3.3691,6.5434,3.0831,-3.3997,-11.787,-5.8414,9.7007,-11.43,-9.8837,-12.892,-22.113,-15.558,-6.4948
-3.388,-6.5985,-8.2858,-1.4246,-29.803,-5.9162,1.4631,37.388,-3.4414,5.491,3.6192,-2.5705,-10.947,-5.688,9.0136,-10.369,-9.1006,-13.545,-21.836,-14.519,-7.0837
-2.2672,-4.8273,-6.1774,0.47888,-28.65,-4.438,2.9232,39.557,-2.3581,3.9028,3.1779,-3.0869,-10.289,-5.2362,8.4703,-10.346,-7.359,-13.665,-21.619,-13.205,-7.111
-0.2426,-2.5935,-3.3928,2.0283,-27.086,-4.2237,4.1127,41.641,-1.1251,2.2184,1.6898,-4.5439,-9.7244,-4.7423,8.3258,-11.867,-4.9735,-12.863,-21.295,-12.007,-6.1275
1.9882,-0.22506,-0.41297,2.9769,-25.173,-4.9025,4.8275,43.226,-0.91384,0.81895,-0.68898,-6.2257,-9.0004,-4.8572,8.5729,-14.856,-2.8052,-11.022,-20.942,-11.273,-4.3186
3.8966,2.1747,2.2796,3.415,-23.211,-5.5451,4.9692,44.07,-2.1509,0.075496,-3.1471,-7.4464,-7.8534,-5.8079,9.1641,-18.176,-1.6959,-8.4574,-20.557,-10.832,-2.3091
5.3082,4.4631,4.307,3.7225,-21.565,-5.2603,4.7706,44.305,-4.1022,0.31384,-4.215,-7.6794,-6.0769,-6.8838,10.187,-19.891,-1.7871,-5.6428,-19.845,-9.9734,-0.66591
6.2015,6.2834,5.4111,4.2736,-20.44,-3.7076,4.7403,44.366,-5.4143,1.5707,-2.5793,-6.6662,-3.6462,-6.8556,11.745,-18.361,-2.3992,-2.8347,-18.425,-8.0232,0.38211
6.4101,7.2051,5.4485,5.0933,-19.85,-1.3327,5.2186,44.565,-5.1841,3.3657,1.8019,-4.6405,-0.93107,-5.0241,13.643,-13.473,-2.6526,-0.036712,-16.313,-5.0375,0.81009
5.5762,7.0084,4.4261,5.7582,-19.783,0.76169,5.9618,44.699,-3.6133,4.8189,7.2873,-2.4882,1.2396,-1.9466,15.267,-7.0206,-2.2846,2.6382,-14.171,-2.0186,0.54381
3.4222,5.8227,2.5234,5.657,-20.318,1.3288,6.2396,44.134,-1.7326,5.1041,11.346,-1.5088,1.8866,0.84167,15.856,-1.8312,-1.9111,4.6332,-13.048,-0.43168,-0.54402
0.086926,4.039,0.028669,4.4253,-21.545,-0.29446,5.4094,42.328,-0.57735,3.8601,12.029,-2.7367,0.43724,1.8807,14.991,-0.15942,-2.4961,5.0837,-13.736,-1.3216,-2.3925
-3.8204,2.1122,-2.7594,2.2278,-23.375,-3.6818,3.4609,39.34,-0.60494,1.2734,9.0378,-6.2478,-2.8802,0.71564,12.883,-2.4595,-4.5012,3.4108,-16.251,-4.6087,-4.5919
-7.5586,0.37256,-5.5376,-0.29997,-25.444,-7.4787,1.0744,35.924,-1.7229,-2.0657,3.6883,-10.992,-7.1093,-2.0177,10.239,-7.3585,-7.4439,-0.11941,-19.812,-9.0409,-6.5282
-10.709,-1.0817,-7.9341,-2.374,-27.192,-10.224,-0.82122,33.183,-3.6244,-5.2997,-2.0183,-15.295,-11.039,-5.2488,7.8262,-12.711,-10.219,-4.3847,-23.321,-12.852,-7.7152
-13.314,-2.3415,-9.5606,-3.4097,-28.09,-11.254,-1.6437,32.028,-5.9408,-7.4578,-6.432,-17.672,-13.74,-8.1338,6.0982,-16.82,-11.887,-7.9924,-25.909,-14.678,-8.0126
-15.583,-3.5004,-10.243,-3.2301,-27.908,-10.997,-1.5137,32.703,-8.1241,-7.8002,-8.7981,-17.476,-14.863,-10.178,5.118,-18.994,-12.267,-9.9945,-27.138,-14.134,-7.5706
-17.521,-4.492,-10.212,-2.117,-26.868,-10.513,-1.171,34.6,-9.4195,-6.2447,-9.2574,-15.135,-14.604,-11.011,4.7637,-19.362,-11.907,-10.212,-26.903,-11.768,-6.6088
-18.911,-5.1288,-9.9957,-0.71232,-25.535,-10.705,-1.5253,36.523,-9.219,-3.477,-8.5484,-11.984,-13.483,-10.383,4.9362,-18.488,-11.572,-9.0704,-25.359,-8.5834,-5.2641
-19.613,-5.2834,-10.039,0.2757,-24.486,-11.776,-3.0985,37.329,-7.5787,-0.55555,-7.5573,-9.6627,-12.108,-8.4839,5.5614,-17.102,-11.714,-7.2325,-23.007,-5.5205,-3.6281
-19.758,-4.9642,-10.38,0.49478,-23.949,-13.178,-5.6469,36.629,-5.3493,1.6772,-6.797,-9.2273,-10.976,-6.1039,6.4761,-15.861,-12.25,-5.319,-20.616,-3.1307,-1.8737
-19.601,-4.1999,-10.608,0.19615,-23.647,-13.975,-8.1577,35.115,-3.6724,2.9102,-6.0642,-10.449,-10.303,-4.2338,7.4392,-15.014,-12.632,-3.7285,-18.825,-1.4907,-0.2745
-19.273,-2.9424,-10.145,0.013264,-22.935,-13.402,-9.2908,34.212,-3.2353,3.2774,-4.6037,-11.894,-9.9536,-3.3816,8.2951,-14.205,-12.101,-2.5388,-17.675,-0.32729,0.92876
-18.811,-1.2019,-8.6905,0.39074,-21.235,-11.338,-8.1502,35.122,-3.9352,3.1011,-1.7578,-11.913,-9.6069,-3.2543,9.0454,-12.715,-10.101,-1.5706,-16.585,0.733,1.6758
-18.437,0.70137,-6.5741,1.1741,-18.548,-8.4207,-4.9775,37.807,-5.1878,2.698,2.3994,-9.8527,-9.098,-3.0868,9.7049,-10.034,-6.6954,-0.62681,-14.822,1.9424,2.1094
-18.696,2.1035,-4.7174,1.7395,-15.636,-5.6917,-1.2082,40.775,-6.4846,2.2913,6.9665,-6.522,-8.5921,-2.278,10.175,-6.3144,-2.6859,0.33671,-12.04,3.3809,2.4973
-20.195,2.327,-4.0862,1.5121,-13.616,-4.0181,1.3361,42.067,-7.657,1.9708,10.7,-3.5832,-8.3793,-0.79338,10.376,-2.3651,0.81812,1.3143,-8.4716,5.0524,3.1352
-23.104,1.1455,-4.986,0.39742,-13.233,-3.661,1.6342,40.79,-8.7312,1.6777,12.651,-2.438,-8.5255,0.89513,10.467,0.71205,3.0659,2.4271,-4.8076,6.9382,4.2224
-26.877,-0.99886,-6.786,-1.1745,-14.454,-4.2267,0.13964,37.877,-9.6923,1.2322,12.519,-3.5111,-8.823,2.1587,10.757,1.9633,3.982,3.7902,-1.9976,8.8669,5.6946
-30.363,-3.21,-8.3062,-2.5271,-16.648,-4.9482,-1.5522,35.35,-10.445,0.40371,10.634,-6.299,-9.0834,2.5458,11.32,0.90435,3.9064,5.1492,-1.0246,10.324,7.1604
-32.281,-4.6729,-8.503,-3.1218,-19.022,-5.1213,-1.7106,34.808,-10.928,-0.99573,7.7277,-9.8809,-9.326,1.9316,11.828,-2.3188,3.1942,5.8759,-2.5059,10.502,8.1402
-31.889,-5.2031,-6.9216,-2.9001,-20.84,-4.5417,0.61427,36.529,-11.194,-3.0229,4.662,-13.435,-9.5238,0.48605,11.949,-6.967,2.2234,5.6281,-6.2146,8.7223,8.5401
-29.608,-5.4407,-3.7544,-2.4362,-21.443,-3.7446,5.2575,39.766,-11.409,-5.5424,2.1432,-16.542,-9.1905,-1.4486,11.943,-11.959,1.7503,5.0841,-10.941,5.0065,8.9658
-27.118,-6.4242,0.28623,-2.6989,-20.392,-3.7802,11.141,43.556,-11.811,-8.2143,0.53075,-19.184,-7.4226,-3.4651,12.724,-16.199,2.9679,5.8074,-14.953,0.36326,10.5
-26.484,-8.6826,4.1063,-4.3791,-17.851,-5.4614,16.707,47.114,-12.578,-10.568,-0.12219,-21.414,-3.5974,-5.1166,15.152,-18.756,6.8246,9.0566,-16.781,-3.4558,13.968
-28.647,-11.53,6.436,-7.1821,-14.839,-8.5465,20.374,49.663,-13.601,-12.169,0.18431,-22.919,1.7953,-5.9155,19.118,-18.908,12.988,14.5,-15.783,-4.6838,19.149
-32.532,-13.312,6.2167,-9.7389,-12.943,-11.627,20.977,50.263,-14.368,-12.809,1.5656,-23.008,6.9653,-5.4491,23.328,-16.312,19.433,20.045,-12.275,-2.4289,24.526
-35.746,-12.576,3.0837,-10.391,-13.467,-13.005,18.156,48.113,-14.217,-12.564,4.0648,-21.253,9.5839,-3.6373,26.029,-11.371,23.273,23.049,-7.3398,2.7541,27.858
-36.368,-9.1791,-2.3486,-8.3173,-16.527,-11.894,12.557,43.125,-12.849,-11.702,7.2698,-18.187,8.0477,-0.91308,26.111,-5.3966,22.428,21.96,-2.4474,9.0517,27.35
-34.259,-4.3295,-8.661,-4.102,-20.83,-8.8671,5.6887,36.235,-10.616,-10.547,10.227,-15.163,2.4083,1.9251,23.67,-0.14369,16.904,17.083,1.0773,14.36,22.676
-30.81,0.39284,-14.226,0.67682,-24.418,-5.2103,-0.59915,29.14,-8.2821,-9.4239,11.908,-13.313,-5.6322,4.1279,19.688,3.0828,8.7452,10.075,2.5832,17.423,15.193
-27.642,4.0529,-17.883,4.4312,-25.946,-1.9079,-4.7918,23.548,-6.4885,-8.6756,11.881,-12.584,-13.614,5.3241,15.257,4.0088,0.77653,2.8151,2.2564,18.31,7.2237
-25.574,6.5784,-19.311,6.3402,-25.52,0.77623,-6.2519,20.383,-5.4118,-8.6053,10.597,-11.881,-19.507,5.5099,11.087,3.2063,-4.8431,-3.3441,0.75608,17.923,0.97145
-24.635,8.2635,-18.978,6.4776,-24.45,2.9159,-5.3893,19.378,-4.8642,-9.3192,9.038,-10.17,-22.477,4.8163,7.5354,1.4805,-7.3272,-7.6165,-1.3728,17.093,-2.3112
-24.747,9.2266,-17.806,5.4374,-24.145,4.367,-3.4181,19.331,-4.6335,-10.588,8.066,-7.4465,-22.897,3.3627,4.8754,-0.51816,-7.077,-9.5332,-3.9863,16.068,-2.5727
-26.118,9.3072,-16.731,3.9102,-25.087,4.6907,-1.8154,18.902,-4.6833,-11.864,7.9637,-4.6959,-21.758,1.3188,3.3588,-2.2601,-5.0967,-8.9476,-7.117,14.709,-0.73792
-28.846,8.3759,-16.276,2.5176,-26.646,3.5832,-1.6803,17.489,-5.0364,-12.47,8.4146,-3.0248,-19.991,-0.97861,3.0285,-3.2421,-2.4914,-6.3341,-10.528,12.988,1.7778
-32.169,6.7091,-16.239,1.8439,-27.716,1.3352,-3.2305,15.628,-5.5237,-11.851,8.8024,-2.8643,-18.105,-3.0541,3.5526,-3.1702,-0.16948,-2.9366,-13.538,11.218,3.6478
-34.373,5.0679,-15.734,2.3848,-27.459,-1.126,-5.6672,14.677,-5.7383,-9.7862,8.5884,-3.8482,-16.229,-4.4789,4.3259,-2.2871,1.335,-0.34089,-15.355,9.798,4.1443
-33.786,4.3641,-13.699,4.2839,-25.604,-2.6529,-7.5319,15.983,-5.317,-6.4757,7.598,-5.2314,-14.364,-5.0615,4.7973,-1.4235,1.9343,0.42417,-15.653,8.8172,3.3763
-30.12,5.157,-9.6476,7.0915,-22.339,-2.4413,-7.446,20.057,-4.274,-2.5075,6.1419,-6.3053,-12.541,-4.9032,4.7784,-1.5716,1.897,-0.40888,-14.864,7.943,2.1045
-24.817,7.3835,-4.1789,9.8963,-18.17,-0.38831,-4.8764,26.188,-3.0121,1.2846,4.9229,-6.5161,-10.803,-4.3027,4.521,-3.2383,1.6413,-1.5108,-13.878,6.7699,1.21
-19.999,10.471,1.1602,11.829,-13.912,2.8831,-0.50586,32.668,-1.9802,4.0286,4.7053,-5.4494,-9.1051,-3.5881,4.5272,-6.0642,1.5506,-1.4688,-13.404,5.293,1.1492
-17.015,13.612,4.6171,12.507,-10.582,6.2578,4.0316,37.546,-1.3351,5.072,5.8638,-2.9546,-7.3343,-2.9671,5.2247,-8.9998,1.8903,0.16616,-13.549,4.0208,1.7818
-15.907,15.955,5.1418,12.048,-9.0179,8.5327,6.9473,39.545,-0.91517,4.2433,8.0992,0.63674,-5.4871,-2.4505,6.6939,-10.894,2.7701,2.6605,-13.895,3.5924,2.6782
-15.983,16.778,2.9096,10.767,-9.4282,8.93,7.2068,38.619,-0.45992,1.9816,10.569,4.5101,-3.8369,-1.8808,8.5742,-11.075,4.0806,4.7745,-13.878,4.2699,3.5908
-16.581,15.776,-0.86036,8.9713,-11.31,7.5211,4.9997,35.755,0.1838,-0.81967,12.353,7.7143,-2.8994,-1.0822,10.169,-9.5814,5.4236,5.6138,-13.135,5.7617,4.6036
-17.273,13.322,-4.6604,7.0029,-13.834,5.2299,1.4487,32.152,0.9836,-3.2424,12.873,9.5739,-3.188,-0.092457,10.68,-7.0633,6.1141,4.9511,-11.709,7.4298,5.799
-17.69,10.355,-7.4957,5.2957,-16.332,3.2971,-2.2162,28.459,1.7218,-4.7798,11.972,9.8064,-4.9544,0.67199,9.5026,-4.5274,5.3204,2.9779,-10.161,8.5769,6.8031
-17.569,7.8422,-9.1715,4.2126,-18.405,2.5474,-5.3322,24.719,2.0558,-5.4611,9.7791,8.3701,-8.0848,0.51873,6.5014,-3.0379,2.3725,-0.045572,-9.4464,8.5964,6.7645
-17.066,6.2251,-9.9428,3.785,-19.662,2.9968,-7.7966,20.955,1.666,-5.6084,6.6428,5.3947,-12.11,-1.0957,2.1921,-3.3352,-2.8098,-3.8651,-10.46,7.0707,4.9331
-16.824,5.3337,-9.9787,3.658,-19.563,4.0199,-9.5684,17.712,0.42725,-5.5,3.2057,1.3624,-16.196,-4.0593,-2.3284,-5.4397,-9.3871,-8.0518,-13.401,3.9794,1.407
-17.498,4.781,-9.2417,3.326,-17.77,4.8339,-10.412,15.883,-1.5222,-5.2702,0.37301,-2.7578,-19.191,-7.4282,-5.7761,-8.518,-15.703,-11.848,-17.427,-0.058896,-2.6283
-19.15,4.3831,-7.8784,2.4384,-14.79,4.9093,-10.29,15.944,-3.8316,-5.078,-1.0292,-5.814,-19.989,-9.8256,-7.269,-11.246,-19.96,-14.291,-20.931,-3.7922,-5.4731
