col 1,col 2,col 3,col 4,col 5,col 6,col 7,col 8,col 9,col 10,col 11,col 12,col 13,col 14,col 15,col 16,col 17,col 18,col 19,col 20,col 21,col 22,col 23,col 24,col 25,col 26,col 27,col 28,col 29,col 30,col 31,col 32,col 33,col 34,col 35,col 36,col 37,col 38,col 39,col 40,col 41,col 42,col 43,col 44,col 45,col 46,col 47,col 48,col 49,col 50,col 51,col 52,col 53,col 54,col 55,col 56,col 57,col 58,col 59,col 60,col 61,col 62,col 63,col 64,col 65,col 66,col 67,col 68,col 69,col 70,col 71,col 72,col 73,col 74,col 75,col 76,col 77,col 78,col 79,col 80,col 81,col 82,col 83,col 84,col 85,col 86,col 87,col 88,col 89,col 90,col 91,col 92,col 93,col 94,col 95,col 96,col 97,col 98,col 99,col 100,col 101,col 102,col 103,col 104,col 105,col 106,col 107,col 108,col 109,col 110,col 111,col 112,col 113,col 114,col 115,col 116,col 117,col 118,col 119,col 120,col 121,col 122,col 123,col 124,col 125,col 126,col 127,col 128,col 129,col 130,col 131,col 132,col 133,col 134,col 135,col 136,col 137,col 138,col 139,col 140,col 141,col 142,col 143,col 144,col 145,col 146,col 147,col 148,col 149,col 150,col 151,col 152,col 153,col 154,col 155,col 156,col 157,col 158,col 159,col 160,col 161,col 162,col 163,col 164,col 165,col 166,col 167,col 168,col 169,col 170,col 171,col 172,col 173,col 174,col 175,col 176,col 177,col 178,col 179,col 180,col 181,col 182,col 183,col 184,col 185,col 186,col 187,col 188,col 189,col190
1.5122,2.4194,0.88806,1.8805,1.2688,1.2954,0.73448,8.0863,10.511,6.0569,6.691,6.3022,7.5426,5.1288,5.5547,6.9095,3.3899,4.0108,3.7673,4.8921,2.7294,5.4854,5.7832,3.6195,3.7961,3.6369,5.3545,3.7235,5.4854,5.7832,3.6195,3.7961,3.6369,5.3545,3.7235,-3.906,-4.0871,-4.2015,-3.3115,-3.6986,-3.6423,-3.4204,296,280,272,304,264,304,256,608,640,680,640,680,608,680,328,328,352,328,328,328,352,-4.6901,-6.2494,-3.2161,-4.9145,-2.8036,-4.7202,-2.8222,7.4384,7.9912,6.4966,5.1987,5.5848,7.4999,6.2205,6.6794,6.6564,4.9603,4.2408,4.4698,6.5211,4.4119,7.3992,6.6878,5.3424,5.8609,5.0639,8.1778,5.1762,7.3992,6.6878,5.3424,5.8609,5.0639,8.1778,5.1762,-3.5071,-4.5717,-4.1453,-3.2708,-2.9921,-1.4276,-2.6495,216,232,232,224,232,224,232,680,680,680,672,680,680,672,408,336,336,344,344,376,416,-1.0425,-3.689,-2.689,-0.43092,-1.1621,-2.3658,-1.9244,5.1571,5.653,4.5456,4.6482,4.4346,3.471,3.4589,4.1807,5.1835,2.753,3.3091,3.5596,2.3933,2.0184,10.119,10.625,8.1469,10.17,8.2226,8.07,7.1402,10.119,10.625,9.0272,10.17,8.2226,8.07,8.554,-0.14083,-0.26915,0.80562,-0.7457,1.5803,-0.68517,0.20972,208,224,208,208,208,208,216,680,680,680,680,680,680,680,344,472,520,344,328,352,520,-
2.3117,2.2936,1.6166,2.1191,1.6161,2.6743,1.9718,4.5917,3.9051,2.7411,5.1147,2.9989,3.8593,2.6816,3.8465,3.0787,0.14973,3.7586,0.14189,3.0757,0.62297,5.6867,5.0709,4.5134,4.4935,4.2547,5.1579,5.4662,5.6867,5.0709,4.5134,4.4935,4.2547,5.1579,5.4662,-0.27813,0.58328,-0.60436,-1.0316,0.11976,-0.0011352,0.2998,232,208,256,232,256,232,256,464,584,608,464,648,584,608,344,344,432,336,424,344,432,-6.3099,-5.2248,-2.382,-6.0055,-2.27,-5.1612,-2.2292,1.7819,-1.1481,2.396,3.363,1.8529,2.5813,1.3671,0.61309,-1.8237,1.8694,2.392,0.92813,1.4638,0.53995,9.717,8.8267,9.8456,8.7678,8.3931,10.057,9.0325,9.717,8.8267,9.8456,8.7678,8.3931,10.057,9.0325,-1.4728,1.0354,-0.96657,-2.5402,-1.0678,-1.3028,-0.57492,224,224,240,224,232,232,208,464,520,528,512,624,512,520,336,336,328,328,344,328,328,-7.1245,-6.2305,-2.6748,-5.6168,-3.4068,-7.3107,-2.0157,5.7286,3.6025,2.7589,7.4582,2.7126,5.0034,3.1525,3.6043,0.22181,0.63459,6.2058,2.0824,3.1208,0.85379,7.7816,8.418,4.1659,8.0051,5.2729,6.771,5.1976,7.7816,8.418,4.1659,8.0051,5.2729,6.771,5.1976,-5.2855,-4.2092,-6.2537,-6.4332,-3.7397,-4.8613,-3.1571,208,208,208,216,224,208,208,656,656,656,664,656,648,656,328,368,328,328,368,328,328,-
8.3292,7.3198,0.95213,6.4743,1.1757,9.3714,0.50783,12.864,13.809,7.2709,11.738,6.9572,11.699,6.2861,1.1638,0.9452,1.0956,0.47128,0.67984,1.9493,2.5965,7.9051,3.8726,5.3129,5.9705,4.6341,10.988,6.5173,15.305,9.3575,7.9932,12.021,5.9016,19.332,9.1449,5.6506,2.3802,3.0408,3.7016,2.4114,7.9651,4.816,296,296,288,288,288,296,288,472,480,464,472,464,464,464,560,560,560,560,560,560,560,-10.292,-11.079,-8.3154,-9.4273,-6.4466,-10.103,-7.9841,11.455,9.5377,7.7233,9.9838,4.7062,10.877,5.6902,-3.2641,-7.9991,-5.0509,-4.4581,-7.1094,-1.2001,-3.3017,6.2087,4.8491,5.0569,3.5412,4.2438,6.6482,5.8752,6.2087,4.8491,5.0569,3.5412,4.2438,6.6482,5.8752,-13.307,-12.82,-7.329,-12.812,-7.0292,-12.072,-5.3239,240,240,240,240,240,232,240,504,496,528,488,528,504,520,336,344,368,336,368,336,368,-2.3825,-5.2309,-2.7491,-1.8307,-2.5897,-2.5373,-3.2157,11.202,10.948,9.5967,10.64,7.7076,11.284,8.5382,6.5693,5.085,2.8874,4.6474,0.73484,7.0249,1.7364,10.62,9.2511,8.3667,9.1048,6.6164,10.789,7.5302,10.62,9.2511,8.3667,9.1048,6.6164,10.789,7.5302,0.47968,0.56747,0.54775,0.27779,1.2527,1.615,2.4162,288,272,256,288,256,288,248,600,600,672,592,616,600,680,336,336,336,344,344,328,336,-
3.4897,3.9668,2.3431,4.3552,1.7095,3.5694,2.4667,7.0094,8.288,5.9876,7.9184,4.3045,7.3624,4.6217,2.649,6.2633,4.4715,2.6052,2.4956,3.1042,3.4307,18.618,12.573,7.6102,21.485,5.9481,17.029,6.6043,18.618,12.573,7.6102,21.485,5.9481,17.029,6.6043,2.3869,-0.61643,-2.3578,2.5225,-4.2034,4.6161,-2.3268,208,208,208,208,208,208,208,680,680,664,624,664,680,664,376,328,400,352,384,480,408,-14.372,-13.997,-9.5414,-15.532,-8.9729,-14.398,-6.6856,7.6495,12.057,8.2861,5.0848,5.025,7.4673,8.0555,1.4246,4.9598,3.1462,-3.9367,2.4291,4.797,4.4513,-4.2826,0.93947,0.139,-9.4656,-1.0587,1.3192,2.3458,-4.2826,0.93947,0.139,-9.4656,-1.0587,1.3192,2.3458,-25.652,-20.983,-10.515,-26.691,-8.7871,-16.501,-6.9705,312,312,312,312,312,248,312,488,488,488,480,544,488,488,328,328,328,328,328,328,328,-8.4401,-8.6595,-7.0401,-8.642,-7.1706,-8.981,-5.5329,9.9033,13.98,10.796,8.5588,9.0045,11.111,10.376,6.2237,10.023,8.0179,5.0216,7.1902,7.7562,6.7033,8.7644,11.626,8.4742,8.3982,7.7013,10.457,8.357,8.7644,11.626,8.4742,8.3982,7.7013,10.457,8.357,-1.0224,-3.3372,-3.0101,-0.41025,-2.3739,1.6454,-0.78372,288,288,288,264,208,296,288,528,664,528,528,528,672,528,384,328,368,384,368,384,368,-
4.607,5.388,3.5782,3.2349,3.3721,4.7813,3.6862,12.222,16.496,12.165,11.079,9.8525,10.876,11.111,10.151,11.101,5.5286,9.3608,5.2693,8.8293,5.4769,8.9563,9.6559,4.9275,8.0311,4.4846,7.4687,4.9809,8.9563,9.6559,4.9275,8.0311,4.4846,7.4687,4.9809,1.0789,1.0779,-0.43339,2.2008,0.35116,-0.080783,-0.7513,312,312,312,312,312,312,312,496,560,496,504,560,496,616,328,328,360,344,328,328,360,-9.4867,-7.9384,-4.6217,-9.9651,-4.0508,-8.5941,-2.776,11.742,14.369,11.578,10.316,10.712,10.434,11.754,6.3011,7.0476,8.2131,5.611,6.534,5.6279,8.5424,6.7079,6.8501,8.6387,4.9786,7.3921,7.4476,9.6685,6.7079,6.8501,8.6387,4.9786,7.3921,7.4476,9.6685,0.247,0.085947,-4.9109,-0.50187,-4.8173,0.68345,-3.4202,208,312,208,312,208,208,208,512,504,680,504,680,504,680,344,344,328,352,352,344,336,-10.195,-10.51,-2.702,-10.427,-4.6482,-8.7068,-1.9642,14.743,17.833,14.776,13.39,12.067,14.188,14.793,8.7368,10.98,10.355,7.6753,8.1345,7.2906,10.184,9.1425,10.654,10.421,8.674,11.006,8.279,9.9932,9.1425,10.654,10.421,8.674,11.006,8.2998,9.9932,0.12944,0.53503,-6.267,-0.67197,-5.529,0.22995,-4.957,312,312,312,312,208,312,312,680,680,680,680,680,680,680,480,480,336,480,336,536,336,-
5.3816,5.5926,1.9575,4.5854,1.59,5.549,2.3357,7.7383,9.5933,3.4376,7.6327,3.3977,7.1457,3.562,1.8222,1.9358,0.81675,1.9498,0.8344,1.3831,1.2142,7.3679,4.5611,2.7278,6.9244,2.0327,6.399,2.6176,7.3679,4.5611,2.7278,6.9244,2.0327,6.399,2.6176,0.66525,-1.3432,-0.093764,0.99945,-0.36092,-0.2343,-0.11249,272,272,272,272,272,272,272,512,640,640,560,640,520,608,344,344,416,344,424,344,416,-10.151,-8.63,-4.4761,-10.737,-4.313,-8.8967,-4.0042,6.7096,5.7829,-0.87759,5.6533,-0.52955,7.0611,-0.17993,-0.15002,-3.0405,-5.0581,0.044774,-4.789,1.3928,-2.7095,5.7087,2.6224,3.0989,5.4765,3.4823,5.6495,3.4158,5.7087,2.6224,3.0989,5.4765,3.4823,5.6495,3.4158,-6.1556,-3.0731,-0.64912,-4.0705,0.14771,-5.7062,-0.22345,240,240,240,240,224,240,240,512,512,504,512,504,504,504,328,440,440,328,440,328,440,-4.2631,-5.9285,-2.9071,-5.4031,-3.2781,-2.8464,-2.3446,13.569,13.134,6.1094,12.575,4.9244,12.905,5.6791,6.6699,3.8729,0.060653,6.2053,0.12411,7.0536,1.127,7.7285,5.6178,4.8902,6.5886,3.6322,7.8239,4.865,7.7285,5.6178,4.8902,6.5886,3.6322,7.8239,4.865,-3.168,-2.3985,0.81994,-0.97144,0.18252,-4.5146,0.21439,248,272,264,248,272,248,272,488,592,664,488,624,480,480,328,328,408,328,408,328,328,-
2.245,2.2586,1.7647,2.365,1.9674,1.9787,1.0646,6.4814,5.2497,2.2877,7.397,2.146,5.2983,1.2974,5.9154,3.8163,1.1126,6.6795,0.94538,4.8152,0.35029,24.363,10.086,5.6583,21.669,5.2823,22.231,5.0252,24.363,10.086,5.6583,21.669,5.2823,22.231,5.0252,7.7857,1.7707,-0.18373,7.1882,0.31877,6.0573,-1.3318,216,248,272,224,272,216,224,656,656,640,680,640,656,640,408,376,376,376,368,408,400,-6.2762,-4.8544,-1.5889,-6.4462,-2.3575,-5.8763,-1.138,3.9061,0.83543,0.1463,3.8626,0.53605,4.2573,-0.15725,2.4483,-1.4254,-0.55945,2.3051,-0.34005,2.6779,-0.65857,2.2634,4.0843,5.5757,2.7943,5.0236,2.1109,4.3888,2.2634,4.0843,5.5757,2.7943,5.0236,2.1109,4.3888,-3.3656,0.061544,0.031918,-2.146,-0.28895,-3.1676,-0.079373,312,232,232,232,240,312,232,472,472,472,472,472,472,480,336,376,376,336,376,336,408,2.8565,0.12277,0.056841,1.185,-1.6794,3.6916,1.2008,9.7016,7.2933,4.8265,9.0225,3.2024,10.291,4.9889,3.9822,1.1258,0.45165,3.5486,-1.7594,4.1664,2.0865,14.226,13.525,11.432,13.189,9.3219,14.079,11.295,16.392,13.525,11.432,14.486,9.3219,16.091,11.295,10.838,7.0159,5.7655,8.4943,4.8456,11.86,6.0346,304,304,304,304,304,304,304,648,656,656,648,656,648,656,544,456,456,552,496,536,456,-
0.32531,1.5583,0.73626,0.47261,0.18791,0.41181,-0.32287,8.4379,8.6389,5.9008,7.1798,4.3692,8.4574,4.8157,-0.74174,-0.43103,0.31554,-0.70877,-0.88067,-0.077508,1.4301,3.0783,2.0034,2.8551,2.9939,1.3998,2.8249,3.7167,3.0783,2.8113,2.8643,2.9939,2.636,2.8249,3.7167,-2.106,-1.5377,-1.16,-1.8536,-0.66878,-1.9845,-1.2512,288,288,312,280,312,288,272,680,664,672,680,680,672,680,488,576,576,496,576,488,360,-10.453,-9.3736,-6.4687,-9.547,-4.8692,-10.869,-5.3562,6.2372,7.22,9.1512,6.1829,7.1233,6.8132,8.9473,3.2901,4.2389,6.1518,1.4169,5.5241,3.9996,4.6445,2.9237,5.8748,10.586,1.2624,8.1231,5.0701,11.557,2.9237,5.8748,10.586,1.2624,8.1231,5.0701,11.557,-5.8757,-0.63706,0.09543,-6.702,0.053956,-4.5301,0.90437,304,208,208,312,304,208,208,472,472,632,472,632,472,672,328,328,344,328,336,328,344,-10.171,-12.668,-10.102,-10.515,-8.812,-9.2368,-8.5078,12.097,12.748,9.9962,10.681,7.5757,12.295,7.3906,5.3538,5.4194,6.9097,3.0749,4.5394,7.3167,5.6105,7.3344,5.6621,7.3798,5.1903,5.8534,8.1413,6.8242,7.3344,5.6621,7.3798,5.2481,5.8534,8.1413,6.8242,-3.1618,-1.0348,-0.69269,-2.4545,-0.55457,-2.4474,0.10033,296,304,304,304,304,296,304,472,480,640,624,640,480,656,344,344,344,536,336,344,344,-
2.7807,3.0606,2.3023,1.9052,2.3659,2.7145,2.272,6.677,7.8278,3.953,3.9505,3.5466,5.5165,3.0473,0.61052,-0.089794,-0.79726,-2.6139,0.01239,0.17594,-0.19871,0.0078777,0.15527,1.0847,-2.4073,1.9328,-0.29415,1.5969,2.3753,3.7326,3.5245,-0.74118,3.5389,-0.062956,3.1135,-2.1669,-1.3906,-0.74486,-4.206,0.1881,-3.4708,-0.51005,312,312,312,312,304,312,296,472,472,472,480,472,472,464,552,536,528,544,528,552,544,-6.442,-6.1037,-3.1075,-2.2092,-3.1386,-3.8986,-1.7464,5.0021,3.9802,3.8553,8.942,3.1845,5.5727,3.4208,-2.2459,-6.2848,-2.4987,4.5108,-2.2716,1.7965,-2.1356,1.1334,0.83982,5.5392,5.189,3.9976,2.8754,5.1239,1.1334,0.83982,5.5392,5.189,3.9976,2.8754,5.1239,-8.8811,-4.1809,1.8092,-10.105,0.90343,-9.1236,0.41141,272,272,272,264,272,272,272,560,544,600,672,600,560,632,392,440,440,352,440,376,440,-2.0745,-0.90324,-0.8019,-0.83699,-0.99963,-2.8408,-1.4614,3.5834,6.125,4.0027,0.99995,1.8756,1.1694,4.3269,-2.6546,-4.8251,-3.4795,-4.3301,-3.7403,-2.0547,-2.3315,3.5876,4.0233,5.7052,-0.63522,3.8723,3.0778,5.878,5.1934,6.1461,5.7052,1.0756,4.1875,4.9904,5.878,-3.6845,-1.3909,-0.68841,-5.3516,-0.93237,-2.6516,-0.99898,304,304,304,288,304,288,304,656,528,616,536,616,656,616,576,576,440,576,576,568,440,-
1.1098,1.915,1.172,1.886,1.1875,0.53537,0.86003,1.8599,3.7645,2.4701,1.1753,2.5062,1.9105,1.4252,0.6577,1.6581,2.0402,0.20089,1.4187,0.61928,0.84633,1.3701,1.3892,2.3999,1.8878,2.3692,1.6263,1.6752,1.6167,1.3892,2.3999,2.4854,2.3692,1.6263,1.6752,0.048034,-0.7994,-0.74094,0.17349,-0.91891,-0.2524,-0.85594,208,312,224,208,304,208,224,528,536,536,528,664,544,648,576,328,328,512,328,368,328,-9.9719,-9.9891,-7.0382,-10.959,-6.5589,-8.896,-5.9712,-0.37113,0.28661,-0.09706,-1.9211,-0.2526,1.0622,-0.45986,-2.7426,-2.4264,-2.3245,-3.2362,-1.7811,-2.3763,-2.2525,6.0338,6.6702,6.62,6.2792,6.2564,4.8102,5.3636,6.0338,6.6702,6.62,6.2792,6.2564,4.8102,5.3636,-11.298,-9.6156,-6.7794,-10.095,-5.6519,-12.014,-5.8164,232,232,240,224,240,240,240,552,568,616,544,616,552,568,336,336,376,328,376,328,384,-7.462,-8.7297,-6.7471,-5.1706,-5.5295,-6.9998,-6.0132,10.055,9.4421,5.4456,10.796,4.9794,10.426,3.8548,4.4294,5.9933,4.0154,3.8364,3.377,3.9827,1.8075,4.6351,6.8783,8.8083,3.7025,8.1316,4.351,7.6575,4.6351,6.8783,8.8083,4.2095,8.1316,4.351,7.6575,-1.1432,-3.7694,-4.2167,0.014534,-3.7645,-0.58062,-3.1719,304,312,232,304,232,304,224,616,616,680,552,680,616,632,376,376,368,536,352,376,376,-
2.4586,2.5105,1.4086,4.5823,1.6065,2.7372,0.29007,2.1052,4.8703,3.5934,1.9962,2.8103,2.6546,2.4649,1.4414,2.8787,1.2996,-0.2794,0.88978,1.104,0.11172,15.334,10.14,6.1613,14.393,5.4757,17.003,5.1749,15.334,10.14,6.1613,14.393,5.4757,17.003,5.1749,-4.322,-2.2472,-1.08,-4.2361,-0.2728,-4.9104,-2.0764,208,208,208,256,208,208,208,624,632,632,656,648,648,632,360,360,360,360,392,352,352,-15.69,-14.881,-9.2998,-13.259,-7.9469,-15.584,-8.7991,8.5685,6.7042,4.6842,8.5286,5.5181,8.9689,3.891,-0.3189,2.4494,3.0197,1.2603,4.8508,-0.76036,1.7051,9.8217,12.691,11.701,9.6574,9.5672,7.9309,11.372,9.8217,12.691,11.701,9.6574,9.5672,7.9309,11.372,-4.5569,-1.803,-0.24257,-5.257,0.77067,-3.0253,-0.76312,296,272,272,296,296,288,272,624,624,680,616,632,624,680,392,400,392,392,400,392,392,-10.45,-8.9585,-4.7702,-11.278,-4.3552,-9.7486,-4.1393,7.1254,7.7083,7.5478,11.575,7.9906,8.34,6.7013,3.6158,3.3596,3.9758,1.0676,1.9009,3.5543,3.6426,11.086,10.982,8.6852,13.517,7.9004,10.754,9.1011,11.086,10.982,8.6852,13.517,7.9004,10.754,9.1011,-1.6415,-1.5579,0.20968,-3.621,0.77734,-1.8625,0.72959,208,312,304,312,304,248,272,608,608,608,600,656,608,656,480,472,464,336,488,328,496,-
3.3746,3.9747,0.65378,2.8131,0.81401,4.5832,0.85058,7.201,10.516,5.3203,5.7635,5.0597,7.303,3.653,2.5641,5.1686,2.7314,0.70893,2.9945,1.2275,2.5993,5.4741,8.2141,6.6248,4.2688,7.1124,3.6995,4.85,5.4741,8.2141,6.6248,4.2688,7.1124,3.6995,4.85,-3.2838,-0.94426,0.59455,-4.7649,-0.38767,-4.6157,0.093097,304,288,208,304,208,272,288,536,680,624,536,624,616,680,336,328,360,336,360,336,384,-12.299,-11.041,-8.2743,-12.929,-6.7257,-12.215,-7.3502,6.515,6.6467,2.8546,4.4572,2.9382,6.7598,4.3507,1.9666,0.57236,-0.68141,-1.8727,1.7555,1.7539,0.65642,8.6371,14.476,17.359,6.5257,17.163,8.2468,15.511,8.6371,14.476,17.359,6.5257,17.163,8.2468,15.511,-1.1412,4.8288,0.034071,-1.0477,-1.1454,-4.6076,-1.6799,248,248,240,248,224,232,240,520,680,680,520,680,600,680,352,376,376,408,376,344,376,-10.616,-11.124,-7.23,-9.9455,-5.2232,-10.576,-5.3728,7.9178,6.5917,2.0144,8.1521,4.3879,9.5724,2.3557,0.080349,-2.7221,-2.6177,-1.9445,-0.70006,0.69949,-2.7619,9.4932,10.758,11.165,8.484,11.779,7.0656,9.0587,9.4932,11.402,12.478,8.484,12.171,7.0656,10.798,-8.3714,-1.8353,0.64709,-7.0919,1.4649,-8.0892,-0.10651,264,264,264,288,264,264,264,664,664,664,664,656,672,664,400,504,504,448,504,408,504,-
2.6531,1.868,1.1491,3.7702,0.61399,3.2425,1.3545,5.3162,5.7359,3.5089,5.0396,4.1109,4.3748,2.782,-0.89865,-1.6951,-0.87839,-0.69296,-0.68769,-1.34,-1.3811,4.2677,3.1406,2.8669,4.367,3.2077,4.7087,2.4029,7.2469,4.2052,2.8669,8.1075,3.2077,8.8911,2.4029,1.4918,-0.43216,-1.38,0.71678,-1.6329,1.6521,-1.0005,272,272,280,280,280,272,272,496,496,592,488,496,496,632,552,568,328,568,328,552,328,-8.1279,-6.8834,-3.2215,-6.732,-2.545,-7.9126,-2.6444,4.7338,5.2871,4.5686,5.093,4.493,3.2942,4.1016,1.0712,1.4322,2.663,0.16979,1.8598,0.8484,2.3299,5.4128,5.6156,7.3551,4.414,6.7539,5.3628,6.8516,5.4128,5.6156,7.3551,4.414,6.7539,5.3628,6.8516,-8.2812,-5.7275,-1.4863,-6.5081,-1.6446,-4.9241,-0.91167,280,272,216,248,216,216,216,496,496,528,496,528,512,528,328,328,328,328,328,328,328,-7.4528,-8.2365,-4.4087,-6.7883,-4.9336,-6.7557,-4.19,7.1507,6.7592,8.3292,8.9919,6.6803,6.0971,8.0409,-1.6698,-2.7739,1.1782,-1.3257,0.57197,-0.18821,1.0334,6.4714,5.2908,6.7268,7.1264,6.3933,6.9963,6.6873,6.4714,5.2908,6.7268,7.1264,6.3933,6.9963,6.6873,-2.1003,-3.9841,-3.0264,-1.5075,-2.7811,-3.2304,-2.9081,280,280,280,272,280,288,280,608,624,624,584,624,608,624,376,376,424,368,424,424,424,-
-0.71192,0.0070058,0.056808,0.04444,0.092094,0.24948,-0.015521,1.0835,2.3888,2.1076,2.7541,1.7189,2.5399,1.988,-1.2747,0.98748,0.95216,0.87831,0.61543,0.76652,0.74742,12.233,7.4283,4.9686,13.074,4.3813,14.444,4.6441,14.823,8.3473,4.9686,15.138,4.3813,16.53,4.6441,10.745,4.6761,1.3494,10.904,1.2444,12.373,1.1494,272,208,208,288,208,272,208,464,680,680,680,680,680,680,560,552,464,552,464,560,464,-5.6011,-3.81,-3.1077,-5.5744,-2.8875,-4.1753,-2.6613,-2.3766,-2.7239,0.093216,1.1494,0.41554,-0.071371,-0.24029,-7.127,-6.7519,-1.5321,-3.5827,-1.1836,-4.0209,-0.78207,3.4102,6.9863,7.8954,4.7822,6.2102,3.7996,6.6563,6.8336,7.7689,7.8954,5.939,6.2102,5.8332,6.6563,2.4078,5.6489,3.9118,1.5053,2.8941,2.0251,3.0706,256,272,288,264,288,256,216,504,504,648,504,648,496,648,568,560,464,568,464,560,464,-2.6577,-4.7635,-2.525,-4.1538,-2.4605,-3.6006,-1.2756,3.7052,-0.47539,1.4918,3.6565,1.6045,3.0035,2.0717,0.24332,-5.5717,-1.5359,0.31524,-1.5679,1.2062,-0.98609,8.2527,8.2879,9.0548,10.255,7.1109,7.8706,8.2355,8.2527,8.2879,9.0548,10.255,7.1109,7.8706,8.2355,3.7534,5.1517,3.5665,4.8265,2.7203,4.3002,2.319,248,248,264,216,216,240,248,464,648,680,544,640,640,648,336,480,448,368,424,336,424,-
2.6513,4.1169,1.6939,2.9678,0.6455,1.9558,3.0054,7.838,6.2281,4.2331,6.5084,2.5994,7.7565,4.922,-1.6607,-0.86841,-2.021,-2.0632,-1.2103,-1.4326,-2.9713,1.8495,2.4439,4.1671,1.6364,2.2864,1.8323,4.4856,1.8495,2.4439,4.1671,1.6364,2.2864,1.8323,4.4856,-4.3116,-4.1942,-5.1134,-4.1474,-4.3652,-4.6113,-3.2419,312,288,280,312,288,312,280,576,488,496,576,488,576,496,344,336,328,336,328,344,328,-5.0538,-6.1268,-6.2472,-4.5759,-4.2729,-5.7879,-6.9838,5.3846,3.7151,3.2029,5.7585,3.7657,4.5638,2.0778,2.5201,1.2564,-0.51819,1.7669,-0.81883,1.8727,-2.3576,7.3127,5.1196,5.7691,7.2323,4.3067,5.9197,6.5965,7.3127,5.1196,5.7691,7.2323,4.3067,5.9197,6.5965,-3.0667,-2.2705,0.043616,-2.301,-0.97141,-3.5546,0.79468,304,304,208,304,296,224,208,592,592,592,592,592,592,592,360,344,456,360,376,392,392,-1.1371,-2.3827,1.3023,-2.3062,-0.12341,-0.073766,1.8003,5.6961,4.6134,3.0814,5.4136,3.9959,6.4338,0.30457,3.3802,1.4712,-1.273,3.4776,-0.49131,3.0081,-5.4793,6.4923,6.8208,7.3636,5.1905,5.1418,6.9284,10.304,6.4923,6.8208,7.3636,5.1905,5.1418,6.9284,10.304,-7.7654,-5.9109,-3.5528,-7.8066,-4.8096,-7.3956,-2.8497,256,224,224,256,224,256,216,472,472,568,472,568,480,640,416,416,384,416,384,416,384,-
1.0591,0.33705,-1.0791,0.94297,-2.1738,1.0274,-0.39143,4.3036,4.8746,5.5207,4.4124,5.6437,4.0545,4.9676,-0.52222,1.342,0.12461,-0.99751,-0.81742,-0.92697,0.48248,2.3615,3.8512,3.517,1.8955,3.3472,1.9768,3.9966,2.3615,3.8512,3.517,1.8955,3.3472,1.9768,3.9966,-5.5129,-4.7061,-2.3738,-5.3917,-2.4604,-5.5508,-1.7493,264,264,272,264,272,256,272,592,600,600,600,472,592,600,328,328,344,328,328,328,352,-8.0234,-10.563,-8.2503,-7.457,-7.7575,-8.2532,-8.0269,4.635,3.6378,3.2749,4.7053,2.4228,5.7454,3.2655,2.7165,2.5774,2.6378,2.5729,1.955,2.6607,2.1558,3.4007,4.4137,6.6488,2.7186,5.5122,3.2344,6.8533,3.4007,4.4137,6.6488,2.7186,5.5122,3.2344,6.8533,-6.2154,-5.7103,-3.1013,-6.2415,-2.5639,-5.594,-2.0504,272,224,216,272,208,272,216,576,576,592,576,592,576,576,408,352,352,408,408,408,360,-4.2739,-7.6283,-6.234,-3.6948,-4.5538,-4.422,-7.0425,6.7293,10.251,9.3022,5.6933,7.1925,7.2946,8.3748,-0.25112,1.963,-0.09089,-0.4796,-1.3336,0.016958,-0.30487,4.5742,6.4217,8.3708,4.0237,8.322,4.877,7.6812,4.5742,6.4217,8.3708,4.0237,8.322,4.877,7.6812,-8.8119,-7.3657,-5.2135,-9.5507,-8.1307,-7.8899,-3.4904,288,296,304,288,312,288,304,632,632,624,640,592,632,616,328,360,360,336,360,328,360,-
1.5652,0.77717,-0.63738,2.4199,-0.010981,2.4447,0.18816,2.07,4.4983,3.6757,1.9441,3.3634,2.3511,2.7028,-1.3818,-1.1036,-0.41156,-1.6803,-0.18034,-1.8201,-0.83608,2.1345,2.0353,2.3144,1.3763,1.6778,2.6334,2.0737,2.4894,3.0515,3.529,2.9296,2.773,3.485,2.7947,-0.30267,-0.42611,-1.3439,-1.1222,-1.2756,1.2123,-1.0732,312,312,312,312,312,312,312,488,664,656,488,656,472,656,544,536,512,544,512,544,512,-7.6217,-4.6486,-1.6165,-7.8647,-2.2913,-7.296,-1.6286,4.6108,6.8163,6.0776,4.199,5.8444,3.688,4.1166,-0.53559,1.8942,2.6005,-2.1704,2.3672,-0.17295,0.92842,2.5555,4.6523,5.643,1.0201,5.8328,2.3725,4.0958,2.5555,4.6523,5.643,1.0201,5.8328,2.3725,4.0958,-9.64,-6.8264,-3.2464,-9.8645,-2.2982,-7.6058,-3.2862,264,216,216,264,264,264,216,536,544,616,528,616,536,616,376,376,384,408,376,384,384,-3.3555,-3.3977,-1.9794,-4.1602,-1.5088,-2.957,-3.1177,4.0797,6.2662,4.3415,2.0404,5.1172,2.7766,1.5154,-2.7498,-2.0059,-1.554,-5.3578,-1.0464,-1.8611,-3.5663,2.2671,4.8698,4.4941,1.1387,4.419,0.74676,3.2678,2.2671,4.8698,4.4941,1.1387,4.419,0.74676,3.2678,-2.9902,-4.1283,-1.7389,-4.0077,0.081807,-3.4933,-3.483,232,216,216,240,216,208,208,488,488,480,480,544,488,480,360,360,360,360,360,360,352,-
