col 1,col 2,col 3,col 4,col 5,col 6,col 7,col 8,col 9,col 10,col 11,col 12,col 13,col 14,col 15,col 16,col 17,col 18,col 19,col 20,col 21,col 22,col 23,col 24,col 25,col 26,col 27,col 28,col 29,col 30,col 31,col 32,col 33,col 34,col 35,col 36,col 37,col 38,col 39,col 40,col 41,col 42,col 43,col 44,col 45,col 46,col 47,col 48,col 49,col 50,col 51,col 52,col 53,col 54,col 55,col 56,col 57,col 58,col 59,col 60,col 61,col 62,col 63,col 64,col 65,col 66,col 67,col 68,col 69,col 70,col 71,col 72,col 73,col 74,col 75,col 76,col 77,col 78,col 79,col 80,col 81,col 82,col 83,col 84,col 85,col 86,col 87,col 88,col 89,col 90,col 91,col 92,col 93,col 94,col 95,col 96,col 97,col 98,col 99,col 100,col 101,col 102,col 103,col 104,col 105,col 106,col 107,col 108,col 109,col 110,col 111,col 112,col 113,col 114,col 115,col 116,col 117,col 118,col 119,col 120,col 121,col 122,col 123,col 124,col 125,col 126,col 127,col 128,col 129,col 130,col 131,col 132,col 133,col 134,col 135,col 136,col 137,col 138,col 139,col 140,col 141,col 142,col 143,col 144,col 145,col 146,col 147,col 148,col 149,col 150,col 151,col 152,col 153,col 154,col 155,col 156,col 157,col 158,col 159,col 160,col 161,col 162,col 163,col 164,col 165,col 166,col 167,col 168,col 169,col 170,col 171,col 172,col 173,col 174,col 175,col 176,col 177,col 178,col 179,col 180,col 181,col 182,col 183,col 184,col 185,col 186,col 187,col 188,col 189,col 190
6.9931,4.961,2.0923,6.8148,2.5274,6.4353,1.4852,10.042,5.5042,-0.60511,9.6794,0.43324,7.1607,-2.4373,0.95144,1.3811,-1.4792,1.1041,-0.044747,0.43044,-3.1492,0.49686,0.49869,-0.0067929,0.63778,0.53352,-0.49044,0.12648,0.56204,0.49869,0.91575,0.63778,0.53352,-0.42025,0.30196,-2.5432,-1.7341,-1.7817,-2.8134,-1.9366,-2.8737,-1.2573,312,312,208,312,216,312,216,632,464,464,632,464,640,592,568,416,568,376,416,560,568,-5.5134,-2.2136,-0.84074,-5.5384,-0.14726,-5.1759,-0.43354,-3.3601,2.8748,7.9205,-3.486,5.6252,-3.7825,5.7803,-10.312,-4.0358,-2.1743,-9.6337,-2.3573,-8.3506,-1.6788,7.5638,7.0962,6.7508,6.4354,7.1259,6.1862,5.3421,7.5638,7.0962,6.7508,6.4354,7.1259,6.1862,5.3421,0.59331,1.0021,-0.72724,0.21835,2.0943,1.8608,-0.6826,240,248,272,232,264,232,272,632,680,680,632,672,544,680,336,432,464,328,464,336,472,-7.4095,-5.1681,-1.995,-6.4805,-2.053,-6.127,-0.59807,0.76039,1.0119,3.2906,1.5746,2.4051,0.94756,2.7407,0.28684,-1.8677,-2.7412,0.52231,-1.4168,0.42618,-2.0187,8.1985,3.6953,-0.55039,8.19,1.1997,6.2714,-0.44022,8.1985,3.6953,1.3916,8.19,2.4816,6.2714,0.42556,-3.6498,-4.0058,-3.7935,-2.8547,-2.5409,-4.5341,-3.822,216,208,296,216,288,224,312,464,464,488,464,480,464,480,336,344,576,336,552,328,576,+
3.8732,3.9722,1.6479,3.1356,2.3657,4.3208,1.4255,1.7058,3.5647,2.4143,1.5473,2.7749,3.0013,2.1208,0.62378,-0.1546,0.34399,1.1155,-0.065331,1.954,0.43886,4.0171,1.2568,1.3566,3.7512,1.334,3.1539,1.2868,4.0171,1.2568,1.3566,3.7512,1.334,3.1539,1.2868,0.44344,-1.3684,-1.1958,0.31966,-0.87509,0.053585,-1.0645,208,312,216,216,216,312,216,512,680,680,592,680,512,648,440,416,416,456,416,440,416,-12.997,-9.7432,-3.8224,-10.817,-3.2687,-12.679,-3.0848,-0.13019,0.46951,2.3282,-1.4913,0.72533,0.20896,2.8565,-2.7579,-4.2338,-0.2315,-3.9647,-2.4337,-1.5917,0.69198,1.8171,1.5269,6.3876,0.1811,4.8763,3.0566,6.8033,1.8171,1.5269,6.3876,0.1811,4.8763,3.0566,6.8033,-6.9796,-1.6008,1.0928,-8.2256,0.4793,-4.4891,1.4903,216,304,288,272,296,208,280,512,512,640,536,624,512,632,376,368,416,376,368,376,416,-6.682,-4.5821,-1.2331,-6.1094,-1.4557,-5.6485,-1.1225,-4.4477,-1.3025,1.8731,-5.7428,1.4425,-2.3788,1.5676,-12.161,-5.9197,0.52562,-11.673,-0.7126,-8.6458,-0.26049,-2.8327,-0.55934,5.128,-3.7562,3.3349,-0.54576,4.5995,-2.0251,0.81791,5.128,-3.1171,3.3349,-0.54576,4.5995,-7.554,-1.9812,-1.0993,-8.4032,-1.2526,-6.0102,-1.0977,216,216,208,232,208,232,208,464,664,672,464,664,464,664,552,528,400,552,400,328,400,+
3.6703,3.0536,1.805,3.4642,0.55206,2.6182,1.4648,6.0865,9.9411,7.9521,5.7304,5.1345,3.8054,7.5312,2.5573,4.4569,4.9407,2.6012,3.5812,0.49716,4.4891,7.7027,5.1553,5.2358,8.9918,4.6813,7.2201,5.3085,7.7027,5.1553,5.2358,8.9918,4.6813,7.2201,5.3085,-5.9721,-4.7516,-2.5468,-4.3394,-1.7029,-4.9321,-2.637,272,288,280,264,232,272,288,640,680,624,632,648,632,616,416,360,328,416,360,416,328,-4.5966,-4.9518,-2.542,-5.3218,-2.3811,-5.2141,-2.3835,8.9295,6.4522,5.2699,7.6884,3.5642,7.1559,6.8984,-5.222,-3.1095,2.6416,-4.4092,1.8047,-2.8024,5.1729,-1.0751,0.090672,7.8179,-1.1652,9.6702,-1.717,8.8234,-1.0751,0.96921,7.8179,-1.1652,9.6702,-1.717,8.8234,-5.0808,-1.9487,1.0451,-3.2702,0.24721,-5.6449,1.0309,272,272,208,304,208,296,208,496,464,680,520,680,496,680,328,576,352,352,344,328,352,-6.5474,-8.2512,-5.6689,-6.2918,-5.2396,-4.736,-3.8556,15.578,16.117,10.08,12.916,6.7871,12.927,6.8441,3.3014,3.7385,4.7903,4.0981,2.5609,5.1637,6.0395,6.6723,8.8664,13.636,6.2713,11.434,5.7185,13.674,6.6723,8.8664,13.636,6.951,11.434,7.8918,13.674,1.8357,3.0541,4.4204,3.0485,3.7446,1.6911,3.8848,296,296,304,296,304,296,248,528,528,536,520,680,528,536,488,424,424,576,424,576,424,+
1.9753,0.47773,0.10338,2.5559,-0.095399,3.1617,0.69473,7.6169,4.7007,3.2409,7.7756,2.2885,6.6253,2.2649,0.36508,-0.48041,-0.94629,0.98568,-0.14974,0.96368,-0.37781,2.9735,1.7505,1.3404,3.2695,0.75549,3.339,1.9503,2.9735,1.7505,1.3404,3.2695,0.75549,3.339,1.9503,-3.4904,-4.0327,-4.0724,-3.0371,-3.4203,-2.5815,-3.4181,312,312,312,312,312,312,304,544,560,544,536,568,544,536,376,360,352,368,344,376,344,-10.014,-8.1209,-6.0912,-8.7205,-4.0697,-10.238,-5.2586,3.578,0.7946,0.76472,3.5336,0.22108,4.4443,0.017292,-2.2504,-3.0636,-2.2941,0.56412,-1.9608,-2.783,-3.2484,10.034,7.989,7.2703,9.2562,6.16,8.4224,6.4218,10.034,7.989,7.2703,9.2562,6.16,8.4224,6.4218,-3.6634,-1.5354,-1.4641,-3.0378,-0.61592,-3.8622,-2.0729,232,208,208,224,208,232,216,672,680,680,672,680,672,680,352,344,328,344,328,360,328,-5.0919,-7.3428,-7.0366,-4.7093,-7.0224,-4.884,-5.7154,1.7636,-2.3599,-2.5539,1.6169,-2.9083,2.0737,-2.89,-3.9018,-5.7147,-5.5399,-2.8768,-5.9199,-3.2231,-5.1824,4.9249,2.7908,2.2975,2.7522,1.6401,4.9648,2.0856,4.9249,2.7908,2.2975,2.7522,1.6401,4.9648,2.0856,-4.9787,-4.1487,-4.1856,-5.0269,-3.0982,-5.1724,-4.4158,216,216,208,216,216,224,208,640,528,528,648,656,504,528,352,368,376,344,384,368,384,+
3.5014,2.9239,0.76558,3.0056,0.88854,4.3328,1.7918,3.8151,3.5876,2.2426,3.614,1.9147,3.2452,2.2032,1.2457,1.1647,0.67889,0.70416,0.95632,0.8681,0.78297,1.9645,2.3391,1.9683,1.0021,1.7807,1.7745,2.0015,1.9645,2.3391,1.9683,1.0021,1.7807,1.7745,2.0015,-3.2358,-2.9794,-1.5154,-4.1241,-1.9157,-2.5446,-0.99354,312,312,312,312,312,312,312,520,528,536,528,528,520,528,336,336,336,328,336,336,336,-3.3872,-1.9391,0.60738,-4.0378,0.15932,-4.4202,0.12871,8.0276,6.6869,4.893,6.6506,4.4303,5.8813,4.3121,6.3594,4.5842,2.7721,5.6248,3.2293,4.2751,2.7607,3.6763,2.9306,6.7657,3.723,4.1967,2.1506,5.765,3.6763,2.9306,6.7657,3.723,4.1967,2.1506,5.765,-5.6213,-5.7611,-2.4955,-5.1914,-1.9178,-5.749,-2.4777,208,312,208,208,208,208,208,680,584,584,592,592,680,584,328,336,352,328,344,328,352,-1.3186,-0.68527,0.56062,0.80481,0.24036,-1.7523,0.167,9.2288,8.6731,7.7937,7.047,6.0119,7.3732,5.894,2.8033,3.8725,5.1878,2.1969,3.2327,2.0227,4.5019,11.196,11.675,10.647,7.8001,6.2398,10.717,8.9408,11.196,11.675,10.647,7.8001,6.2398,10.717,8.9408,-3.6718,-2.8701,-1.2526,-5.2938,-3.5347,-3.8925,-1.9732,208,208,208,208,208,208,208,584,576,680,568,488,592,592,336,328,328,328,328,336,328,+
5.7517,4.5884,2.6611,4.9008,2.8201,5.6641,1.9169,6.5124,7.7639,3.3412,6.7489,4.5279,6.1071,1.814,3.2862,5.355,2.4209,2.2533,1.6119,2.587,0.27469,6.505,7.1464,4.0855,4.9709,1.9326,6.6187,4.2288,6.505,7.1464,4.0855,4.9709,1.9326,6.6187,4.2288,0.47009,0.2986,-0.66962,-1.3727,-1.6159,1.0074,-0.69483,312,312,224,272,312,304,216,488,504,504,488,504,504,504,384,376,352,400,352,376,360,-13.014,-13.344,-8.3553,-13.152,-8.4098,-13.649,-6.5602,3.4376,0.19375,2.7128,4.9099,5.2428,1.1401,2.157,-9.8938,-9.5724,-6.569,-7.7523,-3.4915,-10.045,-8.2564,3.4108,3.574,4.7108,1.6147,5.0335,4.5204,4.5469,3.4108,4.6351,5.1902,1.6147,5.2744,4.5204,5.6663,0.14248,1.9338,3.1484,-1.8897,2.1253,2.0016,3.0575,232,240,248,232,256,232,232,528,520,464,528,488,528,488,472,576,544,472,544,360,544,-12.557,-13.067,-7.3308,-13.019,-6.3976,-13.822,-6.0382,-1.88,-4.1852,0.36233,-1.3289,3.7511,-4.5622,-0.54205,-8.8495,-6.4384,-1.5722,-5.8353,1.0218,-10.861,-3.3089,6.4467,6.7209,7.2119,4.7447,7.4477,7.315,8.4783,6.4467,6.7209,7.2119,4.7447,7.4477,7.315,8.602,0.61691,4.0103,3.2154,-1.9887,1.6217,0.93401,1.6924,232,232,248,232,312,224,256,640,480,640,608,680,640,664,448,448,448,448,448,448,504,+
3.6899,3.3737,1.8414,3.8155,0.92174,5.3923,2.6825,4.1912,4.4093,3.3689,3.6137,2.1812,3.5969,2.9442,-4.477,-3.6063,-4.2258,-3.713,-2.6691,-4.8837,-4.2895,5.3387,2.8157,1.523,5.3713,1.4435,5.8432,2.2207,6.171,2.9497,1.523,7.6239,1.4435,6.4832,2.2207,1.8929,-0.87608,-1.338,3.196,-1.5389,2.536,-0.75384,304,296,288,312,296,296,280,536,544,552,464,680,672,680,504,504,496,576,448,504,488,-8.886,-8.7068,-7.5527,-7.8334,-8.2468,-8.0586,-5.7136,11.086,11.527,10.13,9.1036,7.8007,12.001,9.0474,-1.3654,-0.14179,3.4059,-0.93565,2.2358,0.60707,2.4516,9.0356,7.8113,7.6843,6.8488,6.2586,8.9736,7.1625,9.0356,7.8113,7.6843,6.8488,6.2586,8.9736,7.1625,-7.2187,-6.5989,-4.2915,-6.5877,-2.4479,-5.3468,-2.806,232,232,224,232,232,232,232,680,680,680,576,680,680,680,384,384,392,360,328,384,392,-9.9879,-9.4731,-8.1269,-10.042,-4.7838,-9.1125,-8.3336,7.8539,6.4697,5.1612,5.6047,4.6154,6.7059,5.251,4.5151,3.3749,2.0664,2.0459,0.06172,1.5447,2.2997,7.1986,6.441,7.7585,4.9446,6.0217,4.6204,5.5763,7.1986,6.441,7.7585,4.9446,6.0217,4.6204,5.5763,-5.8599,-5.9335,-4.7355,-6.5593,-5.0516,-7.3523,-4.1817,312,280,280,312,280,312,232,608,624,624,608,616,632,624,408,408,416,408,416,408,408,+
-0.26232,-0.023561,-0.22305,-0.75956,-0.13091,0.13995,0.13525,4.4597,4.8881,2.4932,3.4628,2.291,3.7777,2.0192,1.8595,3.2221,1.341,0.16191,1.4318,1.9079,0.66605,2.9267,3.6057,3.0212,3.3835,3.1431,2.5137,2.4326,4.437,4.5244,4.0304,4.9972,3.6328,4.3142,4.1042,-1.9,-2.1638,-1.9004,-1.8566,-1.5903,-1.7837,-1.9696,272,312,216,288,216,312,216,664,672,664,664,664,664,656,520,536,536,536,536,536,536,-12.102,-9.7695,-5.2583,-11.262,-4.2791,-11.877,-4.7061,2.9842,2.4471,1.4072,1.048,0.81278,2.8603,1.0506,-0.29718,-1.547,-0.60656,-1.4465,-0.627,-0.13162,-1.0756,5.8972,6.0154,4.636,4.0663,3.6756,6.6942,5.578,5.8972,6.0154,4.636,4.0663,3.6756,6.6942,5.578,-7.1517,-6.8374,-3.9047,-5.8543,-3.2004,-7.022,-3.7112,216,216,216,216,216,216,216,488,480,480,488,480,488,480,328,328,328,336,336,328,328,-10.697,-9.299,-4.1481,-10.713,-4.4172,-10.69,-3.2071,3.7452,3.1046,2.5643,1.926,1.3935,1.9712,3.2008,3.1326,2.5651,1.5162,1.6755,0.96965,1.6322,2.0679,7.6871,11.578,9.3305,3.6176,8.9767,6.1366,10.14,7.6871,11.578,9.3305,5.1589,8.9767,6.1366,10.14,0.36979,0.010441,-1.2813,-0.62484,-0.65256,-0.73373,-1.4732,224,240,240,224,224,224,240,488,464,488,488,496,464,464,328,328,336,576,336,328,328,+
1.7967,1.5574,0.57698,1.6444,1.2261,2.0676,1.1751,6.8068,5.7287,2.3738,6.5549,2.2493,6.6632,1.3024,1.3153,1.8854,1.3978,1.4322,1.1526,2.1818,0.31502,2.2716,1.9866,2.8389,2.7133,3.1257,2.5229,2.2048,2.4331,1.9866,2.8389,2.7133,3.1257,2.5229,2.2048,0.18431,-0.22142,-0.97828,-0.27317,-1.0619,0.41115,-1.4883,312,312,208,312,208,312,208,520,520,648,520,616,640,656,576,328,328,480,336,464,328,-12.018,-9.1794,-2.7981,-12.965,-2.1264,-11.538,-2.9987,4.7022,2.3772,-0.34127,3.2829,-1.4205,4.9234,-1.2447,-3.9876,-2.1789,-0.65878,-4.1092,-1.5746,-1.7627,-1.5591,-4.0646,-2.9896,0.57734,-3.8595,1.3384,-1.3897,-0.18118,-4.0646,-2.9896,0.57734,-3.8595,1.3384,-1.3897,-0.18118,-8.0473,-6.4205,-2.6101,-7.8915,-3.6492,-5.8441,-1.8396,304,296,224,304,208,304,224,504,504,648,504,656,504,608,344,344,408,352,408,344,392,-6.1841,-4.9912,-0.10148,-6.7412,0.44603,-6.2373,-1.3403,4.6804,2.7818,3.0097,4.1679,1.6499,3.6215,1.2259,0.12753,1.1569,1.9743,-1.7177,-0.034519,1.4218,0.36884,2.9365,5.1252,5.2639,1.7354,6.1483,3.9088,5.1991,2.9762,5.1252,5.6107,3.2415,6.178,3.9088,5.3329,-1.7749,0.97357,2.7125,-2.3865,1.7787,-2.0163,2.841,312,256,208,288,208,312,208,504,504,680,472,680,504,504,568,384,528,568,528,376,560,+
3.6831,4.3873,1.8952,2.5719,2.0537,3.5928,1.4233,4.3868,7.1732,3.4124,2.9129,2.6822,3.9482,2.3596,0.80326,1.1882,-0.35457,-0.17349,1.0335,0.12198,0.065023,1.9245,2.4424,2.6957,1.5056,2.9264,2.2547,2.3264,1.9245,2.4424,2.6957,1.9463,2.9264,2.2547,2.3264,-0.15331,-1.1816,-0.94412,0.34814,0.059616,0.29682,-0.75716,288,312,288,288,304,312,312,632,640,664,504,664,632,664,464,376,336,576,336,464,376,-6.6759,-5.3384,-2.1005,-6.6585,-2.7063,-5.7614,-2.8757,8.9811,6.2855,3.2298,6.4707,0.7873,8.0512,2.226,-0.94226,-3.7047,-2.5757,-0.81191,-1.2344,0.37041,-1.676,7.5246,8.4048,9.5902,6.3191,8.0725,6.6923,8.458,7.5246,8.4048,9.5902,6.3191,8.0725,6.6923,8.458,-7.11,-3.4991,1.221,-5.9187,2.2233,-5.3118,1.2832,240,248,272,240,264,240,272,680,680,680,680,608,680,680,352,360,352,352,336,352,352,-4.9739,-6.0147,-2.5183,-5.2247,-2.339,-5.2486,-2.4101,6.3011,6.4047,2.5275,5.8726,1.9438,5.1595,1.0579,2.9589,0.85607,-1.5126,2.305,-1.433,3.2175,-1.7685,7.5799,5.5941,3.7976,5.6516,3.5087,6.9108,0.63303,7.5799,5.5941,3.8367,5.6516,3.5087,6.9108,1.565,-0.10152,-0.49208,-0.96206,0.37168,-1.446,-0.2071,-1.0576,312,312,272,312,312,208,272,680,480,624,480,624,472,488,368,360,504,368,424,360,560,+
7.189,6.056,1.7851,6.4432,0.92557,6.6979,1.6487,3.9118,3.3915,2.0741,2.7412,0.21465,3.1375,1.8105,-0.9375,-1.2367,-1.6496,-1.1934,-3.1579,-0.68006,-2.1848,19.464,11.44,7.4623,21.677,6.7083,19.468,6.1656,19.986,11.44,7.4623,22.218,6.7083,19.951,6.1656,-7.2476,-5.9978,-4.3632,-6.9761,-4.6635,-7.6491,-4.2829,288,288,272,208,272,208,304,680,680,680,680,680,680,680,520,384,392,504,400,504,392,-18.35,-16.442,-6.0884,-17.802,-6.3943,-17.057,-4.5809,-3.6434,2.8013,7.1949,-4.0335,4.2997,-3.3425,8.4379,-5.2592,-2.1797,1.7516,-5.7624,0.025191,-5.955,2.6247,11.628,12.303,15.091,12.094,15.705,13.285,13.717,11.628,12.303,15.091,12.759,15.705,13.285,13.717,4.9878,3.8596,5.4507,5.7357,4.8392,6.1441,5.0805,208,216,216,208,216,208,216,520,552,592,488,584,488,592,368,344,344,576,360,368,344,-15.925,-14.488,-5.315,-13.9,-7.1066,-14.448,-4.2515,12.698,8.2501,7.195,13.818,5.3962,11.237,5.9077,-6.6234,-1.7849,1.4273,-2.8206,-1.0651,-5.818,0.70583,8.8873,12.12,10.608,9.788,10.635,7.2104,8.5323,11.713,12.12,10.608,14.749,10.635,10.602,8.5323,-0.96524,-1.0366,-0.47456,2.4579,0.83312,-0.48468,-1.1413,296,296,208,296,208,296,208,464,464,672,464,672,464,672,552,376,376,552,376,552,352,+
1.8726,3.5636,2.1735,1.2815,2.3505,1.6312,1.9943,1.9447,3.5149,2.7806,1.7913,2.509,1.125,2.0232,0.89442,2.5745,0.47107,1.2293,0.36344,-0.10722,0.33694,2.8166,2.9925,1.134,2.5786,2.0244,1.9267,1.6106,2.8166,2.9925,1.143,2.5786,2.0244,1.9267,1.6106,-0.49635,0.034403,-1.6943,-1.8081,-1.5606,-1.9808,-1.8501,216,224,248,224,240,224,224,552,552,584,488,584,552,584,400,392,504,328,496,368,368,-14.084,-10.964,-4.5996,-13.813,-2.6239,-14.149,-3.9534,0.55732,-1.9995,0.73964,-1.0099,0.049836,0.23084,1.2036,-1.5397,-4.1183,-0.89775,-3.1722,-1.9547,-2.7312,0.22716,8.7416,-0.57426,3.1441,7.0248,2.136,9.416,3.8447,8.7416,-0.57426,3.1441,7.0248,2.136,9.416,3.8447,1.1312,-3.811,-3.4871,0.01825,-2.1098,0.081247,-1.927,208,304,304,208,304,208,216,616,576,608,616,584,584,608,352,480,448,352,480,352,456,-6.6,-6.9049,-3.4383,-7.4728,-2.4546,-8.075,-2.7592,2.0582,4.7589,6.4511,1.0467,4.8223,0.55431,4.5696,-1.8894,-0.78979,0.9313,-3.0223,0.48159,-1.9715,-0.41839,5.3296,3.7878,5.0639,6.4971,4.331,4.3459,4.009,5.3296,3.9786,5.0639,6.4971,4.331,4.3459,4.009,-1.5022,-0.73777,0.38222,-0.53119,-0.39116,-3.665,-0.96747,232,256,256,224,256,232,256,512,512,512,600,624,520,520,440,576,472,432,472,440,472,+
1.7525,1.1023,1.067,2.1273,0.75795,2.2264,1.3283,3.5591,4.9797,2.4675,4.4721,2.578,4.0515,1.3317,0.60597,0.69617,-2.0867,1.412,-1.8576,1.1551,-2.8047,3.3051,2.792,0.0124,3.0214,-0.21139,3.0604,0.026417,3.3051,2.792,0.0124,3.0214,-0.21139,3.0604,0.04313,-6.141,-3.7829,-3.6527,-5.2732,-3.3701,-5.2943,-3.8042,208,296,296,216,304,304,288,496,656,528,496,520,496,528,352,360,360,360,368,336,552,-7.7441,-3.7095,0.10155,-8.3736,-0.5903,-7.5905,0.24054,5.1141,6.3999,5.6417,4.3883,6.0454,5.0865,3.2074,1.5301,3.0961,2.8249,0.88645,3.189,2.683,1.3786,4.0808,5.8846,5.2312,2.3246,5.3434,6.1877,5.4297,4.0808,5.8846,5.2312,2.6898,5.3434,6.1877,5.4297,-3.2146,-4.6635,-4.7309,-3.1561,-3.9733,-1.7757,-3.9691,224,224,232,208,232,208,232,656,656,624,656,624,656,624,328,328,328,504,328,328,376,-8.6373,-3.9495,-0.35294,-7.9868,-1.0803,-8.2719,-1.0713,3.4657,5.015,4.8374,3.2376,3.9366,3.8831,4.0901,2.0091,2.4026,0.55449,1.5557,-0.10926,2.5827,-1.0193,3.668,4.5064,3.9588,3.4168,4.3643,4.4958,5.1709,3.668,4.5064,3.9588,3.4168,4.3643,4.4958,5.1709,-4.5568,-3.9611,-3.37,-4.5767,-3.6003,-3.9428,-3.048,208,240,240,208,240,240,240,480,536,536,480,480,528,536,328,384,384,328,384,384,384,+
4.7972,6.9144,3.5232,4.0486,3.6311,4.5566,2.137,5.9908,12.002,6.4459,3.4292,4.9505,8.6568,5.8033,1.276,1.8045,0.54243,-0.92741,-2.2095,3.7517,1.8563,2.4229,1.0012,3.9749,2.534,2.6536,2.3839,4.029,2.4229,1.0012,3.9749,2.534,2.6536,2.3839,4.029,-3.7097,-5.2749,-2.9287,-3.3243,-3.2676,-1.7098,-1.918,240,248,240,240,240,232,248,624,624,680,616,560,504,680,328,352,352,384,352,384,344,-5.0825,-6.0805,-6.3608,-5.3845,-5.4792,-6.2831,-5.0543,2.775,3.571,3.1367,2.8121,3.8856,1.2014,3.9283,-2.7736,-4.4899,-0.20793,-2.1786,0.55646,-2.6703,0.13056,-1.3526,-3.5436,1.0898,0.022374,3.0842,-1.0951,1.9215,-0.81619,-1.2347,1.8173,0.77761,3.9165,-1.0951,1.9215,-5.8408,-7.403,-2.449,-3.6582,-0.70124,-6.4311,-2.764,312,312,304,312,296,312,208,592,472,680,592,632,592,632,552,552,552,544,552,424,336,2.2587,1.7577,-0.0728,4.087,2.4286,0.22701,-2.5633,4.6329,6.7835,2.5895,6.2637,5.4697,4.3885,1.8489,1.3677,0.74401,-0.28087,2.257,1.0788,0.64849,-1.2829,3.0376,3.3903,4.2007,4.2257,5.9605,2.121,2.4145,3.0376,3.3903,4.2007,4.9406,5.9605,2.121,2.4145,-5.6535,-4.9327,-1.6414,-2.5501,-0.44179,-6.6288,-3.1182,208,272,264,208,280,208,240,672,656,680,672,632,680,680,424,416,448,568,448,424,448,+
-0.53283,0.084906,0.14228,-0.73561,0.38709,-1.4008,-0.10037,4.6682,7.2876,5.2379,5.3117,4.4555,4.4078,5.2622,-1.8199,-0.29086,-0.39853,-1.3203,-0.80341,-1.9539,-0.1987,2.6348,2.8838,2.6357,2.4549,2.9209,1.6492,2.4035,2.6348,2.8838,2.6357,2.4549,2.9209,1.6492,2.7442,-2.0622,-0.93703,-1.0763,-1.6715,-0.88769,-2.6053,-0.90457,312,312,312,312,312,312,312,464,656,656,496,656,464,656,392,352,352,352,360,392,536,-3.8557,-4.9948,-4.5721,-3.772,-5.3049,-3.6347,-4.3911,5.7911,7.6089,2.814,3.7844,1.6577,5.5984,3.4281,-1.3783,0.1961,-1.1504,-1.4698,-1.8711,-1.5564,-1.0595,5.7279,5.6133,4.9945,4.7481,4.926,4.7296,4.9102,5.7279,5.6133,4.9945,4.7481,4.926,4.7296,4.9102,-5.0847,-3.6587,-2.3842,-5.1543,-1.9246,-3.7442,-2.1765,272,272,264,280,272,272,264,584,512,512,584,512,584,512,392,392,400,392,400,400,392,-3.5297,-2.7218,-1.4155,-3.5592,-1.7952,-2.7829,-1.9838,3.0721,3.3509,3.3471,3.2584,3.2654,2.4215,2.8867,-1.0071,-1.0212,0.70121,-1.201,-0.295,-1.6064,-0.19076,4.521,4.0599,3.1056,4.4555,3.2911,4.2813,2.6195,4.521,4.0599,3.1056,4.4555,3.2911,4.2813,2.6195,-3.5297,-0.83114,-1.5902,-2.9992,-1.9031,-3.6461,-1.8862,240,264,240,264,264,240,240,568,528,568,568,528,528,568,336,472,472,336,472,336,472,+
2.4321,2.4915,1.7627,1.9453,1.5194,2.4911,1.4514,6.7978,6.3335,3.4336,6.0959,4.0708,5.8717,3.2578,0.5696,2.2686,2.0355,0.28231,2.2192,-0.29412,1.7008,0.28593,1.561,1.3731,0.65638,1.8124,-0.59026,1.2675,0.28593,1.561,1.3731,0.65638,1.8124,-0.14606,1.2675,-2.1252,-1.4159,-1.5275,-1.7345,-1.2316,-2.2206,-0.93637,312,312,312,312,312,312,312,496,496,496,496,496,488,592,344,336,344,344,352,552,344,-9.3336,-7.8588,-3.8525,-8.504,-4.7774,-8.1438,-3.4046,7.7042,7.0082,4.5873,6.2097,4.4534,6.6331,4.3344,2.1726,3.589,3.2026,0.10857,3.1854,1.8559,2.8109,9.7898,10.659,9.53,8.0349,9.435,7.424,7.7901,9.7898,10.659,9.53,8.0349,9.435,7.424,7.7901,-4.0161,-1.1347,-1.6525,-2.5197,-0.63777,-3.3934,-0.6424,272,264,256,272,256,296,256,672,672,680,584,680,584,680,400,400,400,400,400,384,400,-6.3724,-6.8993,-2.6744,-6.1917,-4.2981,-5.077,-2.4868,7.2634,7.4949,7.3178,5.8212,6.5634,6.6214,6.8812,6.1999,6.829,5.7411,3.5323,4.982,5.0077,5.3646,9.1407,11.703,11.752,8.6463,11.062,6.3486,8.999,9.1407,11.703,11.752,8.6463,11.062,6.3486,8.999,-0.80992,-1.2674,-1.0838,-0.10202,-1.325,-0.49013,-0.81753,240,240,240,240,232,240,240,680,680,680,680,680,680,680,328,360,368,376,368,328,360,+
